zi,chaizi
睁,"['目', '争']"
眻,"['目', '羊']"
眹,"['目', '关']"
眯,"['目', '米']"
眼,"['目', '艮']"
眸,"['目', '牟']"
悬,"['县', '心']"
郻,"['目', '丨', '一', '巛', '邑']"
郻,"['目', '丨', '一', '巛', '阝']"
啩,"['口', '卦']"
野,"['里', '予']"
圊,"['囗', '青']"
啪,"['口', '拍']"
啫,"['口', '者']"
啦,"['口', '拉']"
啈,"['口', '幸']"
唭,"['口', '其']"
唶,"['口', '昔']"
喏,"['口', '若']"
喵,"['口', '苗']"
啚,"['口', '亠', '回']"
啉,"['口', '林']"
唽,"['口', '析']"
晘,"['日', '旱']"
勖,"['冒', '力']"
勗,"['日', '助']"
曼,"['曰', '目', '又']"
翈,"['甲', '羽']"
啀,"['口', '厓']"
晧,"['日', '告']"
晦,"['日', '每']"
喐,"['口', '郁']"
喯,"['口', '奔']"
晞,"['日', '希']"
唵,"['口', '奄']"
晗,"['日', '含']"
冕,"['曰', '勉']"
冕,"['日', '勉']"
冕,"['冂', '二', '勉']"
冕,"['冃', '勉']"
晚,"['日', '免']"
啄,"['口', '豖']"
逷,"['辵', '易']"
逷,"['辶', '易']"
晜,"['日', '弟']"
晥,"['日', '完']"
啑,"['口', '疌']"
啛,"['口', '妻']"
啭,"['口', '转']"
晙,"['日', '夋']"
啡,"['口', '非']"
畦,"['田', '圭']"
畦,"['田', '土', '土']"
畤,"['田', '寺']"
趼,"['足', '开']"
趺,"['足', '夫']"
跂,"['足', '支']"
距,"['足', '巨']"
趾,"['足', '止']"
啃,"['口', '肯']"
跃,"['足', '夭']"
趻,"['足', '今']"
啮,"['口', '齿']"
跄,"['足', '仓']"
跀,"['足', '月']"
趽,"['足', '方']"
趹,"['足', '夬']"
跁,"['足', '巴']"
啅,"['口', '卓']"
略,"['田', '各']"
畧,"['田', '各']"
蚶,"['虫', '甘']"
蛄,"['虫', '古']"
蚵,"['虫', '可']"
蛃,"['虫', '丙']"
蛎,"['虫', '厉']"
蚽,"['虫', '丕']"
蛂,"['虫', '犮']"
蚲,"['虫', '平']"
畡,"['田', '亥']"
蛅,"['虫', '占']"
蛆,"['虫', '且']"
蚰,"['虫', '由']"
蚺,"['虫', '冉']"
蛊,"['虫', '皿']"
圉,"['囗', '幸']"
蛈,"['虫', '失']"
蚱,"['虫', '乍']"
蚯,"['虫', '丘']"
蚹,"['虫', '付']"
蚮,"['虫', '代']"
蚸,"['虫', '斥']"
蛌,"['虫', '瓜']"
蛉,"['虫', '令']"
蚳,"['虫', '氐']"
蚼,"['虫', '句']"
蚫,"['虫', '包']"
蛀,"['虫', '主']"
蚿,"['虫', '玄']"
蛇,"['虫', '它']"
蚭,"['虫', '尼']"
蛁,"['虫', '召']"
蚾,"['虫', '皮']"
蛏,"['虫', '圣']"
蚴,"['虫', '幼']"
唬,"['口', '虎']"
累,"['田', '丝']"
累,"['田', '糸']"
卾,"['咢', '卩']"
鄂,"['咢', '阝']"
鄂,"['咢', '邑']"
瓹,"['肙', '瓦']"
啯,"['口', '国']"
唱,"['口', '昌']"
唺,"['口', '典']"
患,"['串', '心']"
啱,"['口', '岩']"
啰,"['口', '罗']"
唾,"['口', '垂']"
啝,"['口', '和']"
唩,"['口', '委']"
唲,"['口', '兒']"
唯,"['口', '隹']"
啤,"['口', '卑']"
啲,"['口', '的']"
啥,"['口', '舍']"
唫,"['口', '金']"
啋,"['口', '采']"
啂,"['口', '乳']"
啁,"['口', '周']"
啕,"['口', '匋']"
啗,"['口', '陷']"
唿,"['口', '忽']"
啍,"['口', '享']"
啐,"['口', '卒']"
唼,"['口', '妾']"
唹,"['口', '於']"
唷,"['口', '育']"
啳,"['口', '卷']"
啴,"['口', '单']"
啖,"['口', '炎']"
啵,"['口', '波']"
啶,"['口', '定']"
啌,"['口', '空']"
啘,"['口', '宛']"
啷,"['口', '郎']"
唳,"['口', '戻']"
啸,"['口', '肃']"
唰,"['口', '刷']"
啒,"['口', '屈']"
啜,"['口', '叕']"
崝,"['山', '青']"
帻,"['巾', '责']"
帾,"['巾', '者']"
崚,"['山', '夌']"
帺,"['巾', '其']"
崧,"['山', '松']"
崕,"['山', '厓']"
崖,"['山', '厓']"
剬,"['耑', '刂']"
剬,"['耑', '刀']"
崎,"['山', '奇']"
崦,"['山', '奄']"
崭,"['山', '斩']"
罣,"['网', '圭']"
罣,"['罒', '圭']"
逻,"['辶', '罗']"
逻,"['辵', '罗']"
崐,"['山', '昆']"
帼,"['巾', '国']"
崓,"['山', '固']"
崮,"['山', '固']"
崉,"['山', '沓']"
崜,"['山', '垂']"
崣,"['山', '委']"
崔,"['山', '隹']"
帷,"['巾', '隹']"
崥,"['山', '卑']"
崟,"['山', '金']"
崯,"['山', '金']"
崤,"['山', '肴']"
崩,"['山', '朋']"
崏,"['山', '昏']"
崞,"['山', '享']"
崒,"['山', '卒']"
崪,"['山', '卒']"
帹,"['巾', '妾']"
崇,"['山', '宗']"
崆,"['山', '空']"
帵,"['巾', '宛']"
崌,"['山', '居']"
崛,"['山', '屈']"
崫,"['山', '屈']"
崡,"['山', '函']"
赇,"['贝', '求']"
赈,"['贝', '辰']"
朙,"['囧', '月']"
婴,"['贝', '贝', '女']"
赊,"['贝', '佘']"
圈,"['囗', '卷']"
骩,"['骨', '九']"
铏,"['金', '刑']"
铏,"['钅', '刑']"
铐,"['金', '考']"
铐,"['钅', '考']"
铑,"['钅', '老']"
铑,"['金', '老']"
铒,"['金', '耳']"
铒,"['钅', '耳']"
铓,"['金', '芒']"
铓,"['钅', '芒']"
铔,"['金', '亚']"
铔,"['钅', '亚']"
铕,"['钅', '有']"
铕,"['金', '有']"
铖,"['金', '成']"
铖,"['钅', '成']"
铗,"['钅', '夹']"
铗,"['金', '夹']"
铘,"['钅', '邪']"
铘,"['金', '邪']"
铙,"['钅', '尧']"
铙,"['金', '尧']"
铚,"['钅', '至']"
铚,"['金', '至']"
铛,"['钅', '当']"
铛,"['金', '当']"
铜,"['金', '同']"
铜,"['钅', '同']"
铝,"['金', '吕']"
铝,"['钅', '吕']"
铞,"['金', '吊']"
铞,"['钅', '吊']"
铟,"['金', '因']"
铟,"['钅', '因']"
铠,"['钅', '岂']"
铠,"['金', '岂']"
铡,"['金', '则']"
铡,"['钅', '则']"
铢,"['金', '朱']"
铢,"['钅', '朱']"
铣,"['金', '先']"
铣,"['钅', '先']"
铤,"['金', '廷']"
铤,"['钅', '廷']"
铥,"['金', '丢']"
铥,"['钅', '丢']"
铦,"['钅', '舌']"
铦,"['金', '舌']"
铧,"['金', '华']"
铧,"['钅', '华']"
铨,"['钅', '全']"
铨,"['金', '全']"
铩,"['金', '杀']"
铩,"['钅', '杀']"
铪,"['金', '合']"
铪,"['钅', '合']"
铫,"['钅', '兆']"
铫,"['金', '兆']"
铬,"['金', '各']"
铬,"['钅', '各']"
铭,"['金', '名']"
铭,"['钅', '名']"
铮,"['钅', '争']"
铮,"['金', '争']"
铯,"['金', '色']"
铯,"['钅', '色']"
铰,"['金', '交']"
铰,"['钅', '交']"
铱,"['钅', '衣']"
铱,"['金', '衣']"
铲,"['钅', '产']"
铲,"['金', '产']"
铳,"['金', '充']"
铳,"['钅', '充']"
铴,"['钅', '汤']"
铴,"['金', '汤']"
铵,"['钅', '安']"
铵,"['金', '安']"
银,"['金', '艮']"
银,"['钅', '艮']"
铷,"['金', '如']"
铷,"['钅', '如']"
欫,"['午', '止', '欠']"
啎,"['午', '吾']"
矫,"['矢', '乔']"
矪,"['矢', '舟']"
氪,"['气', '克']"
毬,"['毛', '求']"
牾,"['牛', '吾']"
牾,"['牜', '吾']"
牻,"['牛', '尨']"
牻,"['牜', '尨']"
牿,"['牛', '告']"
牿,"['牜', '告']"
觕,"['牜', '角']"
觕,"['牛', '角']"
甜,"['舌', '甘']"
舑,"['舌', '冉']"
鸹,"['舌', '鸟']"
秲,"['禾', '寺']"
秸,"['禾', '吉']"
秷,"['禾', '至']"
梨,"['利', '木']"
犁,"['利', '牛']"
悡,"['利', '心']"
秱,"['禾', '同']"
稆,"['禾', '吕']"
秵,"['禾', '因']"
秽,"['禾', '岁']"
秼,"['禾', '朱']"
秳,"['禾', '舌']"
秹,"['禾', '任']"
秴,"['禾', '合']"
移,"['禾', '多']"
秺,"['禾', '宅']"
秾,"['禾', '农']"
逶,"['辶', '委']"
逶,"['辵', '委']"
笺,"['竹', '戋']"
笻,"['竹', '卭']"
筇,"['竹', '邛']"
笨,"['竹', '本']"
笴,"['竹', '可']"
笸,"['竹', '叵']"
笼,"['竹', '龙']"
笘,"['竹', '占']"
笡,"['竹', '且']"
笪,"['竹', '旦']"
笚,"['竹', '甲']"
笛,"['竹', '由']"
笝,"['竹', '囗', '又']"
笙,"['竹', '生']"
笶,"['竹', '矢']"
笮,"['竹', '乍']"
符,"['竹', '付']"
笩,"['竹', '代']"
笟,"['竹', '瓜']"
笭,"['竹', '令']"
笱,"['竹', '句']"
笧,"['竹', '册']"
笷,"['竹', '卯']"
笗,"['竹', '冬']"
笣,"['竹', '包']"
笠,"['竹', '立']"
笵,"['竹', '氾']"
笥,"['竹', '司']"
笢,"['竹', '民']"
第,"['竹', '弔', '丿']"
第,"['竹', '弓', '丨', '丿']"
笰,"['竹', '弗']"
笜,"['竹', '出']"
笯,"['竹', '奴']"
笤,"['竹', '召']"
笳,"['竹', '加']"
笾,"['竹', '边']"
笲,"['竹', '弁']"
笞,"['竹', '台']"
敏,"['每', '攵']"
敏,"['每', '攴']"
偰,"['亻', '契']"
偰,"['人', '契']"
偆,"['亻', '春']"
偆,"['人', '春']"
偾,"['亻', '贲']"
偾,"['人', '贲']"
偡,"['人', '甚']"
偡,"['亻', '甚']"
傇,"['亻', '茸']"
傇,"['人', '茸']"
偞,"['亻', '枼']"
偞,"['人', '枼']"
做,"['人', '故']"
做,"['亻', '故']"
鸺,"['休', '鸟']"
偃,"['人', '匚', '日', '女']"
偃,"['亻', '匚', '日', '女']"
偃,"['亻', '匚', '妟']"
偃,"['人', '匽']"
偃,"['人', '匚', '妟']"
偃,"['亻', '匽']"
偪,"['亻', '畐']"
偪,"['人', '畐']"
偠,"['亻', '要']"
偠,"['人', '要']"
偭,"['人', '面']"
偭,"['亻', '面']"
偄,"['人', '耎']"
偄,"['亻', '耎']"
偧,"['亻', '大', '多']"
偧,"['亻', '奓']"
偧,"['人', '奓']"
偧,"['人', '大', '多']"
鄋,"['叟', '邑']"
鄋,"['叟', '阝']"
偕,"['人', '皆']"
偕,"['亻', '皆']"
袋,"['代', '衣']"
偝,"['人', '背']"
偝,"['亻', '背']"
偼,"['亻', '疌']"
偼,"['人', '疌']"
焂,"['攸', '火']"
悠,"['攸', '心']"
偗,"['亻', '省']"
偗,"['人', '省']"
偹,"['人', '丨', '备']"
偹,"['亻', '丨', '备']"
偹,"['攸', '田']"
偿,"['人', '尝']"
偿,"['亻', '尝']"
偍,"['人', '是']"
偍,"['亻', '是']"
偒,"['亻', '易']"
偒,"['人', '易']"
偮,"['亻', '咠']"
偮,"['人', '咠']"
敒,"['伸', '攴']"
敒,"['伸', '攵']"
偶,"['亻', '禺']"
偶,"['人', '禺']"
偈,"['亻', '曷']"
偈,"['人', '曷']"
偎,"['人', '畏']"
偎,"['亻', '畏']"
偲,"['亻', '思']"
偲,"['人', '思']"
偔,"['亻', '咢']"
偔,"['人', '咢']"
偘,"['人', '品']"
偘,"['亻', '品']"
偳,"['人', '耑']"
偳,"['亻', '耑']"
偛,"['人', '臿']"
偛,"['亻', '臿']"
偢,"['人', '秋']"
偢,"['亻', '秋']"
偅,"['人', '重']"
偅,"['亻', '重']"
傁,"['人', '叟']"
傁,"['亻', '叟']"
偟,"['人', '皇']"
偟,"['亻', '皇']"
傀,"['人', '鬼']"
傀,"['亻', '鬼']"
偊,"['亻', '禹']"
偊,"['人', '禹']"
偱,"['人', '盾']"
偱,"['亻', '盾']"
偫,"['亻', '待']"
偫,"['人', '待']"
偷,"['亻', '俞']"
偷,"['人', '俞']"
偁,"['亻', '爯']"
偁,"['人', '爯']"
您,"['你', '心']"
偬,"['亻', '怱']"
偬,"['人', '怱']"
偺,"['人', '昝']"
偺,"['亻', '昝']"
售,"['隹', '口']"
偯,"['人', '哀']"
偯,"['亻', '哀']"
停,"['人', '亭']"
停,"['亻', '亭']"
偣,"['人', '音']"
偣,"['亻', '音']"
偐,"['亻', '彦']"
偐,"['人', '彦']"
偙,"['亻', '帝']"
偙,"['人', '帝']"
傞,"['亻', '差']"
傞,"['人', '差']"
偻,"['亻', '娄']"
偻,"['人', '娄']"
偂,"['人', '前']"
偂,"['亻', '前']"
偤,"['亻', '酋']"
偤,"['人', '酋']"
偏,"['人', '扁']"
偏,"['亻', '扁']"
躯,"['身', '区']"
躭,"['身', '冘']"
皉,"['白', '此']"
皑,"['白', '岂']"
旣,"['白', '匕', '旡']"
兜,"['匚', '白', '㇆', '一', '儿']"
皐,"['白', '二', '十', '二']"
皎,"['白', '交']"
皏,"['白', '并']"
假,"['亻', '叚']"
假,"['人', '叚']"
鄅,"['禹', '阝']"
鄅,"['禹', '邑']"
鄇,"['侯', '邑']"
鄇,"['侯', '阝']"
偓,"['人', '屋']"
偓,"['亻', '屋']"
偋,"['亻', '屏']"
偋,"['人', '屏']"
偦,"['人', '女', '疋']"
偦,"['亻', '女', '疋']"
衅,"['血', '半']"
悤,"['囱', '心']"
啠,"['斤', '斤', '口']"
鸻,"['行', '鸟']"
徣,"['彳', '昔']"
徝,"['彳', '直']"
徛,"['彳', '奇']"
徢,"['彳', '疌']"
徘,"['彳', '非']"
徙,"['彳', '歨']"
徙,"['彳', '止', '疋']"
徜,"['彳', '尚']"
得,"['彳', '日', '一', '寸']"
衔,"['行', '金']"
衔,"['行', '钅']"
衑,"['行', '令']"
徟,"['彳', '周']"
衒,"['行', '玄']"
徖,"['彳', '宗']"
徤,"['彳', '建']"
舸,"['舟', '可']"
舻,"['舟', '卢']"
舺,"['舟', '甲']"
舳,"['舟', '由']"
盘,"['舟', '皿']"
舴,"['舟', '乍']"
舶,"['舟', '白']"
舲,"['舟', '令']"
船,"['舟', '八', '口']"
鸼,"['舟', '鸟']"
舷,"['舟', '玄']"
舵,"['舟', '它']"
敍,"['余', '攴']"
斜,"['余', '斗']"
悆,"['余', '心']"
釭,"['釒', '工']"
釭,"['金', '工']"
釦,"['钅', '口']"
釦,"['金', '口']"
鄃,"['俞', '邑']"
鄃,"['俞', '阝']"
龛,"['合', '龙']"
畣,"['人', '畐']"
盒,"['合', '皿']"
鸽,"['合', '鸟']"
瓻,"['希', '瓦']"
欷,"['希', '欠']"
敛,"['佥', '攴']"
敛,"['佥', '攵']"
悉,"['釆', '心']"
悉,"['采', '心']"
谹,"['谷', '厷']"
谺,"['谷', '牙']"
欲,"['谷', '欠']"
谻,"['谷', '卂', '一']"
彩,"['采', '彡']"
豼,"['豸', '比']"
豽,"['豸', '內']"
乿,"['爫', '糸', '乚']"
乿,"['爪', '糸', '乙']"
酓,"['今', '酉']"
领,"['令', '页']"
翎,"['令', '羽']"
脚,"['肉', '却']"
脚,"['月', '却']"
脙,"['肉', '求']"
脙,"['月', '求']"
脖,"['肉', '孛']"
脖,"['月', '孛']"
脯,"['肉', '甫']"
脯,"['月', '甫']"
脨,"['月', '束']"
脨,"['肉', '束']"
脰,"['肉', '豆']"
脰,"['月', '豆']"
脤,"['月', '辰']"
脤,"['肉', '辰']"
脴,"['肉', '否']"
脴,"['月', '否']"
脜,"['月', '一', '自']"
脜,"['肉', '一', '自']"
豚,"['月', '豕']"
豚,"['肉', '豕']"
脦,"['肉', '忒']"
脦,"['月', '忒']"
脭,"['肉', '呈']"
脭,"['月', '呈']"
脵,"['月', '吴']"
脵,"['肉', '吴']"
脶,"['月', '呙']"
脶,"['肉', '呙']"
脷,"['肉', '利']"
脷,"['月', '利']"
脢,"['月', '每']"
脢,"['肉', '每']"
脪,"['肉', '希']"
脪,"['月', '希']"
脸,"['肉', '佥']"
脸,"['月', '佥']"
脞,"['肉', '坐']"
脞,"['月', '坐']"
脟,"['肉', '寽']"
脟,"['月', '寽']"
脬,"['月', '孚']"
脬,"['肉', '孚']"
脮,"['肉', '妥']"
脮,"['月', '妥']"
脕,"['肉', '免']"
脕,"['月', '免']"
脗,"['肉', '勿', '口']"
脗,"['月', '勿', '口']"
脝,"['肉', '亨']"
脝,"['月', '亨']"
脱,"['月', '兑']"
脱,"['肉', '兑']"
脘,"['月', '完']"
脘,"['肉', '完']"
朖,"['月', '良']"
脲,"['肉', '尿']"
脲,"['月', '尿']"
朘,"['月', '夋']"
匒,"['勹', '荅']"
匐,"['勹', '畐']"
亀,"['刀', '日', '电']"
亀,"['龟', '日']"
亀,"['龟', '曰']"
鱾,"['鱼', '己']"
象,"['刀', '口', '丨', '豕']"
象,"['刀', '冖', '丨', '豕']"
够,"['句', '多']"
逸,"['辵', '免']"
逸,"['辶', '免']"
猜,"['犭', '靑']"
猜,"['犬', '青']"
欵,"['匕', '矢', '欠']"
猪,"['犭', '者']"
猪,"['犬', '者']"
猉,"['犭', '其']"
猉,"['犬', '其']"
猎,"['犬', '昔']"
猎,"['犭', '昔']"
猫,"['犭', '苗']"
猫,"['犬', '苗']"
猗,"['犭', '奇']"
猗,"['犬', '奇']"
猅,"['犭', '非']"
猅,"['犬', '非']"
猇,"['犭', '虎']"
猇,"['犬', '虎']"
凰,"['几', '皇']"
猓,"['犭', '果']"
猓,"['犬', '果']"
猑,"['犬', '昆']"
猑,"['犭', '昆']"
猖,"['犬', '昌']"
猖,"['犭', '昌']"
猡,"['犭', '罗']"
猡,"['犬', '罗']"
猘,"['犭', '制']"
猘,"['犬', '制']"
猊,"['犭', '兒']"
猊,"['犬', '兒']"
猚,"['犭', '隹']"
猚,"['犬', '隹']"
猈,"['犭', '卑']"
猈,"['犬', '卑']"
猞,"['犭', '舍']"
猞,"['犬', '舍']"
猄,"['犬', '京']"
猄,"['犭', '京']"
猝,"['犬', '卒']"
猝,"['犭', '卒']"
悐,"['狄', '心']"
猔,"['犬', '宗']"
猔,"['犭', '宗']"
猏,"['犬', '肩']"
猏,"['犭', '肩']"
觘,"['角', '少']"
觗,"['角', '氏']"
斛,"['角', '斗']"
觖,"['角', '夬']"
猕,"['犭', '弥']"
猛,"['犭', '孟']"
猛,"['犬', '孟']"
脧,"['月', '夋']"
脧,"['肉', '夋']"
馗,"['九', '首']"
祭,"['夗', '示']"
匓,"['勹', '艮', '殳']"
馃,"['饣', '果']"
馄,"['食', '昆']"
馄,"['饣', '昆']"
馅,"['食', '臽']"
馅,"['饣', '臽']"
馆,"['食', '官']"
馆,"['饣', '官']"
凑,"['冰', '奏']"
凑,"['冫', '奏']"
悥,"['言', '心']"
凐,"['冫', '垔']"
凐,"['冰', '垔']"
减,"['冰', '咸']"
减,"['冫', '咸']"
髙,"['亠', '丨', '一', '一', '丨', '冋']"
鸾,"['亦', '鸟']"
毫,"['亠', '口', '冂', '毛']"
孰,"['享', '丸']"
烹,"['亨', '灬']"
烹,"['亨', '火']"
袠,"['衣', '失']"
庱,"['广', '夌']"
庴,"['广', '昔']"
庻,"['广', '廿', '人', '人']"
庶,"['广', '廿', '灬']"
庶,"['广', '廿', '火']"
庹,"['广', '廿', '尺']"
剫,"['度', '刀']"
剫,"['度', '刂']"
庿,"['广', '苗']"
麻,"['广', '林']"
庵,"['广', '奄']"
庼,"['广', '顷']"
庾,"['广', '臾']"
庳,"['广', '卑']"
庺,"['广', '枀']"
痔,"['疒', '寺']"
痔,"['病', '寺']"
痖,"['病', '亚']"
痖,"['疒', '亚']"
痏,"['疒', '有']"
痏,"['病', '有']"
痍,"['病', '夷']"
痍,"['疒', '夷']"
痓,"['病', '至']"
痓,"['疒', '至']"
疵,"['疒', '此']"
疵,"['病', '此']"
痋,"['疒', '虫']"
痋,"['病', '虫']"
痌,"['疒', '同']"
痌,"['病', '同']"
痐,"['疒', '回']"
痐,"['病', '回']"
痊,"['疒', '全']"
痊,"['病', '全']"
痑,"['病', '多']"
痑,"['疒', '多']"
痎,"['病', '亥']"
痎,"['疒', '亥']"
痒,"['疒', '羊']"
痒,"['病', '羊']"
痕,"['病', '艮']"
痕,"['疒', '艮']"
飡,"['冫', '食']"
飡,"['冰', '食']"
廊,"['广', '郎']"
康,"['广', '隶']"
庸,"['广', '聿', '冃']"
庸,"['广', '肀', '冂', '二']"
庸,"['广', '用', '冂', '二']"
庸,"['广', '聿', '冂', '二']"
鹿,"['广', '乛', '一', '丨', '丨', '比']"
盗,"['次', '皿']"
秶,"['次', '禾']"
袌,"['衣', '包']"
章,"['立', '早']"
竟,"['立', '日', '儿']"
豙,"['立', '豕']"
豙,"['亠', '丷', '豕']"
翊,"['立', '羽']"
啇,"['亠', '丷', '冂', '古']"
商,"['亠', '丷', '冂', '儿', '口']"
商,"['亠', '丷', '冏']"
朚,"['亡', '明']"
旌,"['方', '丿', '一', '生']"
族,"['方', '丿', '一', '矢']"
旍,"['方', '丿', '一', '令']"
旎,"['方', '丿', '一', '尼']"
旋,"['方', '丿', '一', '疋']"
旇,"['方', '丿', '一', '皮']"
旈,"['方', '亠', '厶', '川']"
旈,"['方', '巟']"
旈,"['方', '㐬']"
望,"['亡', '月', '王']"
逳,"['辶', '育']"
逳,"['辵', '育']"
袬,"['衣', '台']"
袤,"['衣', '矛']"
玈,"['玄', '丿', '一', '氏']"
率,"['玄', '冰', '丶', '丶', '十']"
率,"['玄', '冫', '丶', '丶', '十']"
阇,"['门', '者']"
阈,"['门', '或']"
阉,"['门', '奄']"
阊,"['门', '昌']"
阋,"['门', '兒']"
阌,"['门', '受']"
阍,"['门', '昏']"
阎,"['门', '臽']"
阏,"['门', '於']"
阐,"['门', '单']"
着,"['羊', '丿', '目']"
羚,"['羊', '令']"
羝,"['羊', '氐']"
羜,"['羊', '宁']"
羟,"['羊', '圣']"
盖,"['草', '羊', '皿']"
盖,"['艸', '羊', '皿']"
盖,"['艹', '羊', '皿']"
羕,"['羊', '永']"
羛,"['羊', '弗']"
眷,"['𠔉', '目']"
眷,"['丷', '夫', '目']"
粖,"['米', '末']"
粓,"['米', '甘']"
粝,"['米', '厉']"
粘,"['米', '占']"
粗,"['米', '且']"
畨,"['米', '田']"
粙,"['米', '由']"
粚,"['米', '丿', '一', '也']"
粕,"['米', '白']"
粒,"['米', '立']"
断,"['丨', '一', '米', '斤']"
剪,"['前', '刀']"
兽,"['丷', '田', '一', '口']"
曽,"['丷', '田', '日']"
曽,"['丷', '田', '曰']"
敚,"['兑', '攵']"
敚,"['兑', '攴']"
敝,"['㡀', '攴']"
敝,"['丷', '巾', '八', '攴']"
敝,"['丷', '巾', '八', '攵']"
敝,"['㡀', '攵']"
焃,"['火', '赤']"
焫,"['火', '芮']"
烳,"['火', '甫']"
焐,"['火', '吾']"
烼,"['火', '豕']"
焇,"['火', '肖']"
焊,"['火', '旱']"
焆,"['火', '肙']"
烱,"['火', '冏']"
焅,"['火', '告']"
烸,"['火', '每']"
烯,"['火', '希']"
焀,"['火', '谷']"
烰,"['火', '孚']"
焓,"['火', '含']"
焕,"['火', '奂']"
烽,"['火', '夆']"
烿,"['火', '彤']"
焖,"['火', '闷']"
烾,"['炎', '土']"
焍,"['火', '弟']"
烷,"['火', '完']"
烺,"['火', '良']"
焗,"['火', '局']"
焌,"['火', '夋']"
淎,"['水', '奉']"
淎,"['氵', '奉']"
清,"['氵', '青']"
清,"['水', '青']"
渍,"['水', '责']"
渍,"['氵', '责']"
盓,"['汙', '皿']"
添,"['水', '忝']"
添,"['氵', '忝']"
渚,"['水', '者']"
渚,"['氵', '者']"
淕,"['氵', '坴']"
淕,"['水', '坴']"
淩,"['水', '夌']"
淩,"['氵', '夌']"
鸿,"['水', '工', '鸟']"
鸿,"['氵', '工', '鸟']"
涬,"['水', '幸']"
涬,"['氵', '幸']"
淇,"['水', '其']"
淇,"['氵', '其']"
渮,"['氵', '荷']"
渮,"['水', '荷']"
渃,"['氵', '若']"
渃,"['水', '若']"
渵,"['氵', '苗']"
渵,"['水', '苗']"
渶,"['氵', '英']"
渶,"['水', '英']"
淔,"['水', '直']"
淔,"['氵', '直']"
淋,"['氵', '林']"
淋,"['水', '林']"
淅,"['氵', '析']"
淅,"['水', '析']"
淞,"['水', '松']"
淞,"['氵', '松']"
淢,"['氵', '或']"
淢,"['水', '或']"
渎,"['水', '卖']"
渎,"['氵', '卖']"
涯,"['氵', '厓']"
涯,"['水', '厓']"
渀,"['水', '奔']"
渀,"['氵', '奔']"
淹,"['氵', '奄']"
淹,"['水', '奄']"
涿,"['氵', '豖']"
涿,"['水', '豖']"
渠,"['洰', '木']"
渐,"['水', '斩']"
渐,"['氵', '斩']"
渄,"['氵', '非']"
渄,"['水', '非']"
淑,"['水', '叔']"
淑,"['氵', '叔']"
淖,"['水', '卓']"
淖,"['氵', '卓']"
淲,"['氵', '虎']"
淲,"['水', '虎']"
桬,"['沙', '木']"
挲,"['沙', '手']"
淌,"['水', '尚']"
淌,"['氵', '尚']"
淂,"['水', '日', '一', '寸']"
淂,"['氵', '㝵']"
淂,"['氵', '日', '一', '寸']"
